DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
240116204,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1155,1,Central,159,1,330,BURGLARY FROM VEHICLE,0344 0329,38,X,O,103,ALLEY,,,IC,Invest Cont,330,,,,500    COLYTON                      ST,,34.0417,-118.2362
240704454,01/11/2024 12:00:00 AM,01/11/2024 12:00:00 AM,1400,7,Wilshire,789,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,48,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,Adult Arrest,745,,,,1900    8TH                          AV,,34.0399,-118.326
240117242,08/20/2024 12:00:00 AM,08/20/2024 12:00:00 AM,1000,1,Central,132,2,888,TRESPASSING,0910,0,X,X,135,MTA PROPERTY OR PARKING LOT,,,IC,Invest Cont,888,,,,200 S  HOPE                         ST,,34.0549,-118.2511
240406160,03/05/2024 12:00:00 AM,03/05/2024 12:00:00 AM,1600,4,Hollenbeck,455,2,624,BATTERY - SIMPLE ASSAULT,2000 1814 0416 0913,37,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,500    SAN BENITO                   ST,,34.0506,-118.2135
242012696,10/20/2024 12:00:00 AM,10/17/2024 12:00:00 AM,733,20,Olympic,2042,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385 1202 1602 1822,76,F,I,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,331,,,,3700 W  9TH                          ST,,34.0559,-118.3112
242113412,11/26/2024 12:00:00 AM,11/26/2024 12:00:00 AM,1810,21,Topanga,2136,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906,28,M,H,717,HEALTH SPA/GYM,,,IC,Invest Cont,956,,,,21900    SATICOY                      ST,,34.2083,-118.6044
241004791,01/23/2024 12:00:00 AM,01/19/2024 12:00:00 AM,900,10,West Valley,1011,2,662,"BUNCO, GRAND THEFT",0701 1822 0800 1202,66,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,662,,,,19500    SHERMAN                      WY,,34.2012,-118.5445
240217052,11/13/2024 12:00:00 AM,11/05/2024 12:00:00 AM,1254,2,Rampart,239,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0394 0344,27,F,W,145,MAIL BOX,,,IC,Invest Cont,440,,,,300 N  BEAUDRY                      AV,,34.0622,-118.2523
240613312,11/13/2024 12:00:00 AM,11/11/2024 12:00:00 AM,1705,6,Hollywood,645,1,330,BURGLARY FROM VEHICLE,1822 0344 1300 1501,42,M,V,406,OTHER STORE,,,IC,Invest Cont,330,,,,7000 W  SUNSET                       BL,,34.098,-118.3416
241905787,02/16/2024 12:00:00 AM,02/16/2024 12:00:00 AM,730,19,Mission,1951,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,2000 1814 0421 0443 0913,51,F,W,505,MOTEL,511.0,VERBAL THREAT,AO,Adult Other,930,,,,10600 N  SEPULVEDA                    BL,,34.2631,-118.4674
241105176,02/01/2024 12:00:00 AM,01/22/2024 12:00:00 AM,1956,11,Northeast,1136,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0325 0344,26,F,H,404,DEPARTMENT STORE,,,AA,Adult Arrest,343,,,,4200    EAGLE ROCK                   BL,,34.1218,-118.2251
241809610,05/01/2024 12:00:00 AM,05/01/2024 12:00:00 AM,1720,18,Southeast,1837,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1822 0342,48,M,H,102,SIDEWALK,114.0,AIR PISTOL/REVOLVER/RIFLE/BB GUN,IC,Invest Cont,230,,,,GRANDEE,108TH                        ST,33.9379,-118.244
241906876,03/17/2024 12:00:00 AM,03/09/2024 12:00:00 AM,1735,19,Mission,1906,2,900,VIOLATION OF COURT ORDER,2038 2000,52,F,W,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,900,,,,13400    DYER                         ST,,34.321,-118.4243
241004974,01/26/2024 12:00:00 AM,01/26/2024 12:00:00 AM,1100,10,West Valley,1005,1,310,BURGLARY,0358 0344 0329 1822 1602 1202 0321,83,F,A,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,18000    CANTARA                      ST,,34.2192,-118.5256
241413065,09/11/2024 12:00:00 AM,09/10/2024 12:00:00 AM,1850,14,Pacific,1438,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,24,F,V,719,MEDICAL/DENTAL OFFICES,,,IC,Invest Cont,440,,,,10700    VENICE                       BL,,34.0185,-118.4076
241406728,02/29/2024 12:00:00 AM,02/28/2024 12:00:00 AM,100,14,Pacific,1415,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1300    APPLETON                     WY,,34.0038,-118.4553
241511623,06/27/2024 12:00:00 AM,06/26/2024 12:00:00 AM,1700,15,N Hollywood,1513,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,BABCOCK                      AV,VANOWEN                      ST,34.194,-118.4073
241108727,06/15/2024 12:00:00 AM,06/14/2024 12:00:00 AM,1500,11,Northeast,1132,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,3300    ROWENA                       AV,,34.1141,-118.2755
241008165,04/26/2024 12:00:00 AM,04/26/2024 12:00:00 AM,130,10,West Valley,1078,1,520,VEHICLE - ATTEMPT STOLEN,1822 1607 1402 1414,53,F,H,108,PARKING LOT,,,IC,Invest Cont,520,998.0,,,16100    VENTURA                      BL,,34.1613,-118.4917
241907306,03/30/2024 12:00:00 AM,03/29/2024 12:00:00 AM,1510,19,Mission,1981,2,438,RECKLESS DRIVING,1822 0400,50,M,W,101,STREET,307.0,VEHICLE,IC,Invest Cont,438,999.0,,,ROSCOE                       BL,NOBLE                        AV,34.2267,-118.4704
240610707,07/21/2024 12:00:00 AM,07/20/2024 12:00:00 AM,1200,6,Hollywood,645,1,440,THEFT PLAIN - PETTY ($950 & UNDER),2032 1501 0910,37,M,A,801,MTA BUS,,,IC,Invest Cont,440,,,,HOLLYWOOD                    BL,N  HIGHLAND                     AV,34.1016,-118.3387
241812771,09/03/2024 12:00:00 AM,09/03/2024 12:00:00 AM,211,18,Southeast,1871,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,0,X,X,101,STREET,,,IC,Invest Cont,341,,,,700 W  141ST                        ST,,33.9038,-118.2872
241605107,02/06/2024 12:00:00 AM,02/06/2024 12:00:00 AM,900,16,Foothill,1602,2,624,BATTERY - SIMPLE ASSAULT,0906 1822 0416,26,M,H,111,BUS-CHARTER/PRIVATE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,VAN NUYS                     BL,GLENOAKS                     BL,34.2737,-118.4117
241209315,04/01/2024 12:00:00 AM,03/31/2024 12:00:00 AM,2300,12,77th Street,1252,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,2700 W  76TH                         ST,,33.9709,-118.3232
241507407,03/11/2024 12:00:00 AM,03/10/2024 12:00:00 AM,2330,15,N Hollywood,1513,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,WHITSETT,SHERMAN                      WY,34.2012,-118.4052
242006273,02/24/2024 12:00:00 AM,02/23/2024 12:00:00 AM,1700,20,Olympic,2024,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,600 S  HOBART                       BL,,34.0636,-118.3053
242007379,03/17/2024 12:00:00 AM,03/14/2024 12:00:00 AM,2146,20,Olympic,2024,1,330,BURGLARY FROM VEHICLE,0344 0358 1307 1609 1822,21,M,C,101,STREET,,,IC,Invest Cont,330,,,,600 S  HARVARD                      BL,,34.0634,-118.3041
241107964,05/07/2024 12:00:00 AM,05/06/2024 12:00:00 AM,1850,11,Northeast,1183,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1800 W  SUNSET                       BL,,34.0832,-118.2572
240504212,01/06/2024 12:00:00 AM,01/05/2024 12:00:00 AM,1300,5,Harbor,563,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1100 S  ALMA                         ST,,33.7343,-118.299
241407566,03/16/2024 12:00:00 AM,03/15/2024 12:00:00 AM,2115,14,Pacific,1432,2,624,BATTERY - SIMPLE ASSAULT,0448,45,F,H,101,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,MILWOOD,ABBOT KINNEY,33.9904,-118.4647
241508928,04/11/2024 12:00:00 AM,04/11/2024 12:00:00 AM,1700,15,N Hollywood,1526,2,903,CONTEMPT OF COURT,2038,58,F,W,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,903,,,,6300    CAMELLIA                     AV,,34.1849,-118.3823
242107674,04/05/2024 12:00:00 AM,04/05/2024 12:00:00 AM,340,21,Topanga,2129,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1402 2000 0411 1813 0913,79,M,W,501,SINGLE FAMILY DWELLING,207.0,OTHER KNIFE,AA,Adult Arrest,236,998.0,,,8100    JUMILLA                      AV,,34.2168,-118.5634
241513526,09/07/2024 12:00:00 AM,09/06/2024 12:00:00 AM,542,15,N Hollywood,1501,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 0344 1822,32,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,331,,,,13300    WILLARD                      ST,,34.2176,-118.4227
240911774,09/24/2024 12:00:00 AM,09/23/2024 12:00:00 AM,1840,9,Van Nuys,985,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1602,37,M,W,108,PARKING LOT,,,IC,Invest Cont,341,,,,4500    VAN NUYS                     BL,,34.15,-118.4424
240906066,02/24/2024 12:00:00 AM,02/20/2024 12:00:00 AM,955,9,Van Nuys,929,2,354,THEFT OF IDENTITY,1822 0929,66,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,13500    HAMLIN                       ST,,34.1885,-118.4269
240309915,04/27/2024 12:00:00 AM,04/27/2024 12:00:00 AM,1500,3,Southwest,376,2,901,VIOLATION OF RESTRAINING ORDER,0913 2004 2038,39,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,901,,,,3800 S  HOBART                       BL,,34.0173,-118.3078
241212273,05/30/2024 12:00:00 AM,05/29/2024 12:00:00 AM,335,12,77th Street,1241,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,27,X,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,6100    WEST                         BL,,33.9845,-118.3352
241205986,01/31/2024 12:00:00 AM,01/08/2024 12:00:00 AM,1930,12,77th Street,1211,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1202 0329,60,F,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,2400 W  54TH                         ST,,33.9932,-118.3193
241407313,03/07/2024 12:00:00 AM,03/07/2024 12:00:00 AM,920,14,Pacific,1474,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,48,F,H,602,BANK,,,IC,Invest Cont,740,,,,7100 W  85TH                         ST,,33.9607,-118.4167
240211669,07/05/2024 12:00:00 AM,07/04/2024 12:00:00 AM,2100,2,Rampart,256,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,7TH                          ST,UNION                        AV,34.0539,-118.2712
240613809,12/07/2024 12:00:00 AM,11/01/2024 12:00:00 AM,700,6,Hollywood,636,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822,0,X,X,203,OTHER BUSINESS,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,740,,,,1700    WHITLEY                      AV,,34.1016,-118.3333
240611096,08/10/2024 12:00:00 AM,04/03/2024 12:00:00 AM,2100,6,Hollywood,625,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0325 0104,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,341,,,,2800    CAHUENGA                     BL,,34.1202,-118.34
241312715,09/01/2024 12:00:00 AM,08/29/2024 12:00:00 AM,615,13,Newton,1313,2,354,THEFT OF IDENTITY,0100,32,F,I,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,700 E  WASHINGTON                   BL,,34.0276,-118.2574
242005273,01/28/2024 12:00:00 AM,01/27/2024 12:00:00 AM,2000,20,Olympic,2073,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1202 1822 1906,82,H,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,956,,,,2800 W  15TH                         ST,,34.0454,-118.3061
241012380,11/20/2024 12:00:00 AM,11/18/2024 12:00:00 AM,445,10,West Valley,1078,1,330,BURGLARY FROM VEHICLE,1822 0344,25,M,H,406,OTHER STORE,,,IC,Invest Cont,330,,,,16300    VENTURA                      BL,,34.1613,-118.4917
241807331,03/09/2024 12:00:00 AM,03/09/2024 12:00:00 AM,940,18,Southeast,1822,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0913 0344,0,X,X,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,440,,,,300 W  94TH                         ST,,33.951,-118.2784
241511667,06/28/2024 12:00:00 AM,06/27/2024 12:00:00 AM,1200,15,N Hollywood,1596,2,354,THEFT OF IDENTITY,0377,58,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,3100    DONA MARTA                   DR,,34.1278,-118.3777
241312409,08/21/2024 12:00:00 AM,08/20/2024 12:00:00 AM,2228,13,Newton,1317,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,30,F,H,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,440,,,,E  WASHINGTON                   ST,S  CENTRAL                      AV,34.023,-118.248
241214424,08/17/2024 12:00:00 AM,08/16/2024 12:00:00 AM,2200,12,77th Street,1257,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,900 W  77TH                         ST,,33.9698,-118.2897
240106754,02/08/2024 12:00:00 AM,02/07/2024 12:00:00 AM,1910,1,Central,182,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,9TH,FLOWER,34.0458,-118.2614
241805897,02/09/2024 12:00:00 AM,02/08/2024 12:00:00 AM,1940,18,Southeast,1827,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,10100    WILMINGTON                   AV,,33.9446,-118.2391
240509556,06/14/2024 12:00:00 AM,06/12/2024 12:00:00 AM,900,5,Harbor,501,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,35,F,F,243,"DIY CENTER (LOWE'S,HOME DEPOT,OSH,CONTRACTORS WAREHOUSE)",,,IC,Invest Cont,740,,,,700 W  182ND                        ST,,33.8696,-118.2863
241507114,03/05/2024 12:00:00 AM,03/04/2024 12:00:00 AM,1600,15,N Hollywood,1513,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,12500    HARTLAND                     ST,,34.1949,-118.4064
240106046,01/29/2024 12:00:00 AM,01/29/2024 12:00:00 AM,1300,1,Central,135,2,624,BATTERY - SIMPLE ASSAULT,1822 0416,62,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,100 E  3RD                          ST,,34.0495,-118.2459
241305873,02/10/2024 12:00:00 AM,02/10/2024 12:00:00 AM,2100,13,Newton,1313,1,210,ROBBERY,0444 2048 0910 0432 0344 1822 0448,54,M,H,934,MTA - BLUE LINE - SAN PEDRO,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,SAN PEDRO                    ST,WASHINGTON                   BL,34.0276,-118.2574
241810196,05/21/2024 12:00:00 AM,05/20/2024 12:00:00 AM,2000,18,Southeast,1862,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,11700 S  SPRING                       ST,,33.9274,-118.2761
241706854,03/09/2024 12:00:00 AM,03/09/2024 12:00:00 AM,2140,17,Devonshire,1791,1,210,ROBBERY,0945 1822 1601 0344,0,X,X,202,LIQUOR STORE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,,,,20500    ROSCOE                       BL,,34.2244,-118.5804
240105778,01/25/2024 12:00:00 AM,01/25/2024 12:00:00 AM,2220,1,Central,152,2,888,TRESPASSING,0910 1501,0,X,X,903,MTA - RED LINE - 7TH AND METRO CENTER,,,IC,Invest Cont,888,,,,600 S  FIGUEROA                     ST,,34.0508,-118.2586
241712699,09/10/2024 12:00:00 AM,09/03/2024 12:00:00 AM,2014,17,Devonshire,1749,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906,21,F,H,504,OTHER RESIDENCE,,,IC,Invest Cont,956,,,,10400    DEMPSEY                      AV,,34.2597,-118.4772
241605484,02/19/2024 12:00:00 AM,02/18/2024 12:00:00 AM,1300,16,Foothill,1681,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,8500    REMICK                       AV,,34.2248,-118.3991
240114738,07/16/2024 12:00:00 AM,07/13/2024 12:00:00 AM,2100,1,Central,121,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 0344,31,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,331,,,,900 W  TEMPLE                       ST,,34.0607,-118.2494
242005741,02/07/2024 12:00:00 AM,02/04/2024 12:00:00 AM,104,20,Olympic,2021,2,354,THEFT OF IDENTITY,0100 1822 0929,58,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,600 S  GRAMERCY                     PL,,34.0653,-118.3183
241905913,02/20/2024 12:00:00 AM,02/19/2024 12:00:00 AM,1950,19,Mission,1994,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0913 1814 0408 0444,31,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,14700    ROSCOE                       BL,,34.2215,-118.4536
240306372,02/15/2024 12:00:00 AM,02/10/2024 12:00:00 AM,2330,3,Southwest,327,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,22,M,W,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,440,,,,2600    ORCHARD                      AV,,34.0328,-118.2874
241405429,01/19/2024 12:00:00 AM,01/19/2024 12:00:00 AM,2340,14,Pacific,1494,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,56,F,H,212,TRANSPORTATION FACILITY (AIRPORT),,,IC,Invest Cont,440,,,,300    WORLD                        WY,,33.9455,-118.4001
241109989,08/14/2024 12:00:00 AM,08/13/2024 12:00:00 AM,700,11,Northeast,1113,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,108,PARKING LOT,,,IC,Invest Cont,420,,,,2600    COLORADO                     BL,,34.1421,-118.223
241012144,11/07/2024 12:00:00 AM,11/04/2024 12:00:00 AM,2100,10,West Valley,1005,1,330,BURGLARY FROM VEHICLE,1822 0344,32,M,H,703,ENTERTAINMENT/COMEDY CLUB (OTHER),,,IC,Invest Cont,330,,,,17900    CANTARA                      ST,,34.2187,-118.5236
241511490,06/23/2024 12:00:00 AM,06/23/2024 12:00:00 AM,952,15,N Hollywood,1555,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),2100 0201 0211 0209 0378 0318 1822 0325,0,X,X,402,MARKET,,,IC,Invest Cont,442,,,,5100    LANKERSHIM                   BL,,34.163,-118.3735
240605763,01/30/2024 12:00:00 AM,01/15/2024 12:00:00 AM,320,6,Hollywood,635,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1501,35,F,H,707,GARAGE/CARPORT,,,IC,Invest Cont,740,,,,6600    FRANKLIN                     AV,,34.1079,-118.3337
241006862,03/20/2024 12:00:00 AM,03/20/2024 12:00:00 AM,1750,10,West Valley,1024,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0919 0302 0421 1414 1420 0334 1300 0605 1310,22,M,H,101,STREET,103.0,RIFLE,IC,Invest Cont,230,,,,6800    RESEDA                       BL,,34.1958,-118.5399
240111814,05/25/2024 12:00:00 AM,05/25/2024 12:00:00 AM,720,1,Central,152,2,888,TRESPASSING,0910,0,M,O,903,MTA - RED LINE - 7TH AND METRO CENTER,,,IC,Invest Cont,888,,,,600 S  FIGUEROA                     ST,,34.0508,-118.2586
241907017,03/15/2024 12:00:00 AM,03/15/2024 12:00:00 AM,17,19,Mission,1918,2,354,THEFT OF IDENTITY,0344 2032,33,M,F,507,CONDOMINIUM/TOWNHOUSE,,,AA,Adult Arrest,354,,,,12800    WATT                         LN,,34.3027,-118.4242
240204408,01/08/2024 12:00:00 AM,01/08/2024 12:00:00 AM,1710,2,Rampart,246,2,888,TRESPASSING,0910,0,X,X,904,MTA - RED LINE - WESTLAKE/MACARTHUR PARK,,,IC,Invest Cont,888,,,,600 S  ALVARADO                     ST,,34.0595,-118.2749
241208344,03/14/2024 12:00:00 AM,03/14/2024 12:00:00 AM,1100,12,77th Street,1203,1,310,BURGLARY,0329 0344,43,F,H,501,SINGLE FAMILY DWELLING,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,1800 W  46TH                         ST,,34.0019,-118.3113
241806840,03/01/2024 12:00:00 AM,03/01/2024 12:00:00 AM,900,18,Southeast,1824,1,520,VEHICLE - ATTEMPT STOLEN,1822 0329 1601,23,F,B,103,ALLEY,,,IC,Invest Cont,520,,,,1100 E  CENTURY                      BL,,33.9457,-118.2565
240510741,08/17/2024 12:00:00 AM,08/17/2024 12:00:00 AM,1930,5,Harbor,519,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,0,X,X,101,STREET,,,IC,Invest Cont,740,,,,2800 E  GRANT                        ST,,33.7974,-118.2372
241713813,10/20/2024 12:00:00 AM,10/20/2024 12:00:00 AM,900,17,Devonshire,1701,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 0377 0321 0386 0930 1822,36,F,H,504,OTHER RESIDENCE,,,IC,Invest Cont,420,,,,20700    MOPENA                       WY,,34.282,-118.5837
241307051,03/04/2024 12:00:00 AM,02/12/2024 12:00:00 AM,1200,13,Newton,1313,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1803 0913 0344 1605,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,341,,,,600 E  WASHINGTON                   BL,,34.0284,-118.2592
240912419,10/18/2024 12:00:00 AM,10/18/2024 12:00:00 AM,600,9,Van Nuys,964,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,14000    RIVERSIDE                    DR,,34.1576,-118.4387
240511655,10/01/2024 12:00:00 AM,09/29/2024 12:00:00 AM,1910,5,Harbor,507,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,DENKER,222ND,33.8257,-118.3038
240606056,02/12/2024 12:00:00 AM,02/12/2024 12:00:00 AM,1305,6,Hollywood,646,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,45,F,W,738,LIBRARY,,,IC,Invest Cont,440,,,,1600    IVAR                         AV,,34.0998,-118.3282
241406393,02/20/2024 12:00:00 AM,02/20/2024 12:00:00 AM,1935,14,Pacific,1494,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,41,F,W,212,TRANSPORTATION FACILITY (AIRPORT),500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,341,,,,600    WORLD                        WY,,33.9429,-118.403
241807600,03/16/2024 12:00:00 AM,03/15/2024 12:00:00 AM,1300,18,Southeast,1823,2,940,EXTORTION,0913 0421 1915 0337 1906 0422 0432,45,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,940,,,,200 E  CENTURY                      BL,,33.9456,-118.2717
240209347,04/29/2024 12:00:00 AM,04/28/2024 12:00:00 AM,1400,2,Rampart,221,1,480,BIKE - STOLEN,0344 1822,23,M,B,119,"PORCH, RESIDENTIAL",,,IC,Invest Cont,480,,,,400 N  ALEXANDRIA                   AV,,34.0777,-118.2982
240406195,03/06/2024 12:00:00 AM,03/06/2024 12:00:00 AM,1700,4,Hollenbeck,462,1,761,BRANDISH WEAPON,0334 0552 2001,18,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",207.0,OTHER KNIFE,IC,Invest Cont,761,,,,400 S  BOYLE                        AV,,34.0431,-118.2196
240122156,12/05/2024 12:00:00 AM,12/05/2024 12:00:00 AM,1730,1,Central,139,1,330,BURGLARY FROM VEHICLE,1300 0344 1307,32,M,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,900 E  2ND                          ST,,34.0472,-118.2342
240212039,07/18/2024 12:00:00 AM,07/17/2024 12:00:00 AM,1900,2,Rampart,275,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,S  ALVARADO                     ST,W  OLYMPIC                      BL,34.0517,-118.2798
241708281,04/12/2024 12:00:00 AM,04/11/2024 12:00:00 AM,1900,17,Devonshire,1761,1,441,THEFT PLAIN - ATTEMPT,1265,64,M,W,145,MAIL BOX,,,IC,Invest Cont,441,,,,22400    NEEDLES                      ST,,34.2468,-118.6148
241406601,02/26/2024 12:00:00 AM,02/25/2024 12:00:00 AM,1730,14,Pacific,1431,1,440,THEFT PLAIN - PETTY ($950 & UNDER),2032 1205 0344,24,M,A,102,SIDEWALK,,,IC,Invest Cont,440,,,,MAIN,MARKET,33.9887,-118.4716
240204648,01/14/2024 12:00:00 AM,01/13/2024 12:00:00 AM,637,2,Rampart,205,1,330,BURGLARY FROM VEHICLE,1300 1822 0344 1609 1307 0329,39,M,W,101,STREET,,,IC,Invest Cont,330,,,,MARATHON,PARKMAN,34.0807,-118.2753
241111114,10/01/2024 12:00:00 AM,09/27/2024 12:00:00 AM,2100,11,Northeast,1145,1,480,BIKE - STOLEN,0344,28,M,W,104,DRIVEWAY,,,IC,Invest Cont,480,,,,2300    GLENDALE                     BL,,34.0971,-118.2592
